id,release_date,title,vote_average,vote_count
10982,2005-12-16,Hoodwinked!,5.9,479
13279,2008-09-19,Lakeview Terrace,5.9,292
13282,1975-04-27,Death Race 2000,5.9,124
11452,2002-03-29,National Lampoon’s Van Wilder,5.9,858
7870,2005-05-13,Down in the Valley,5.9,63
8078,1997-11-12,Alien: Resurrection,5.9,1365
1852,2006-08-09,World Trade Center,5.9,447
1620,2007-11-21,Hitman,5.9,966
9836,2006-11-16,Happy Feet,5.9,1410
259694,2016-01-21,How to Be Single,5.9,1201
1613,2001-12-07,The 51st State,5.9,173
27023,2009-06-10,Saint John of Las Vegas,5.9,18
244114,2013-12-12,Firestorm,5.9,43
257091,2015-03-26,Get Hard,5.9,944
1649,1991-07-19,Bill & Ted's Bogus Journey,5.9,308
1415,2003-09-05,Party Monster,5.9,58
13074,2007-06-14,Resurrecting the Champ,5.9,60
31582,1999-11-26,Flawless,5.9,56
57201,2013-07-03,The Lone Ranger,5.9,2311
41210,2010-05-11,The Switch,5.9,583
18892,1999-01-30,Jawbreaker,5.9,90
72431,2012-01-19,Red Tails,5.9,178
10017,1986-11-21,The Wraith,5.9,108
4614,2002-05-31,The Sum of All Fears,5.9,437
16288,1987-05-01,Creepshow 2,5.9,129
59962,2012-02-14,This Means War,5.9,1389
7288,2003-09-26,Duplex,5.9,482
11137,2004-03-28,The Prince & Me,5.9,278
13516,2007-09-27,Slacker Uprising,5.9,10
18632,2007-03-03,A Dog's Breakfast,5.9,24
13374,2005-03-17,Ice Princess,5.9,185
9729,2005-10-07,Where the Truth Lies,5.9,66
10643,1999-12-11,Godzilla 2000,5.9,43
8984,1994-12-09,Disclosure,5.9,210
663,2007-10-25,Saw IV,5.9,903
230266,2014-09-07,Miss Julie,5.9,45
11359,1995-07-14,The Indian in the Cupboard,5.9,134
49520,2011-08-05,The Change-Up,5.9,736
2642,2002-12-19,Two Weeks Notice,5.9,487
7547,2006-01-10,Come Early Morning,5.9,10
7501,2001-09-07,Knockaround Guys,5.9,97
25312,2005-08-05,Yes,5.9,7
9804,1995-07-28,Waterworld,5.9,992
15511,2008-01-11,VeggieTales: The Pirates Who Don't Do Anything,5.9,25
11495,1984-05-11,Firestarter,5.9,173
2119,1990-06-27,Days of Thunder,5.9,353
6520,1995-07-07,First Knight,5.9,311
9355,1985-06-29,Mad Max Beyond Thunderdome,5.9,748
2287,2005-01-15,Rize,5.9,13
955,2000-05-24,Mission: Impossible II,5.9,1928
64686,2013-12-06,47 Ronin,5.9,1326
324668,2016-07-27,Jason Bourne,5.9,2341
72571,2011-10-19,Paranormal Activity 3,5.9,669
15556,1999-01-15,At First Sight,5.9,48
253626,2015-04-09,Good Kill,5.9,208
818,2002-07-26,Austin Powers in Goldmember,5.9,979
262504,2016-03-09,Allegiant,5.9,1998
300168,2015-02-19,Dragon Blade,5.9,145
23759,2010-02-15,Centurion,5.9,386
47816,2000-03-01,3 Strikes,5.9,15
49022,2011-05-05,Something Borrowed,5.9,296
9955,2007-03-30,Blades of Glory,5.9,569
42345,1970-01-27,The Molly Maguires,5.9,16
138697,2013-07-26,Don Jon,5.9,1671
10844,2006-10-12,Out of the Blue,5.9,18
23827,2007-09-14,Paranormal Activity,5.9,1316
11917,2008-10-23,Saw V,5.9,820
296,2003-07-02,Terminator 3: Rise of the Machines,5.9,2143
80271,2012-02-10,LOL,5.9,881
153518,2016-05-11,The Angry Birds Movie,5.9,1022
157353,2014-04-16,Transcendence,5.9,2295
184346,2014-07-01,Deliver Us from Evil,5.9,690
30943,1999-03-12,The Deep End of the Ocean,5.9,54
10740,2004-09-08,Birth,5.9,179
13937,1992-08-07,Raising Cain,5.9,65
23629,2011-03-24,Sucker Punch,5.9,1623
13811,2009-03-19,Knowing,5.9,1486
11858,1994-06-03,Renaissance Man,5.9,81
45272,2010-12-22,Country Strong,5.9,80
78307,2004-09-11,On the Outs,5.9,6
11588,2004-01-15,The I Inside,5.9,62
297761,2016-08-02,Suicide Squad,5.9,7458
169,1990-11-20,Predator 2,5.9,730
10333,1991-12-25,The Prince of Tides,5.9,56
33217,2010-03-19,Diary of a Wimpy Kid,5.9,355
48572,2011-08-19,Red State,5.9,316
8090,2008-01-22,Untraceable,5.9,238
22215,2009-02-10,Cheri,5.9,56
59968,2011-08-26,Our Idiot Brother,5.9,365
559,2007-05-01,Spider-Man 3,5.9,3576
235260,2014-02-28,Son of God,5.9,83
39437,1998-10-16,Beloved,5.9,26
17287,2006-12-26,Poultrygeist: Night of the Chicken Dead,5.9,41
21349,1999-11-12,Anywhere But Here,5.9,66
46529,2011-02-18,I Am Number Four,5.9,1567
76285,2013-08-07,Percy Jackson: Sea of Monsters,5.9,1648
9416,1997-08-22,Money Talks,5.9,87
1961,2007-10-01,My Name Is Bruce,5.9,107
9620,2003-12-25,Paycheck,5.9,581
18360,2009-05-20,Night at the Museum: Battle of the Smithsonian,5.9,1971
52067,2011-02-11,Cedar Rapids,5.9,135
11357,1988-10-21,Halloween 4: The Return of Michael Myers,5.9,209
55779,2011-08-12,Final Destination 5,5.9,866
9302,1996-03-01,Up Close & Personal,5.9,50
698,1979-06-26,Moonraker,5.9,541
10991,2000-07-08,Pokémon: Spell of the Unknown,5.9,137
102362,2013-03-08,Dead Man Down,5.9,638
709,1989-07-07,Licence to Kill,5.9,541
10663,1998-11-06,The Waterboy,5.9,512
9730,1984-04-13,Friday the 13th: The Final Chapter,5.9,237
10480,2000-09-08,Nurse Betty,5.9,111
10313,2009-10-17,The Men Who Stare at Goats,5.9,742
11678,2000-12-08,Vertical Limit,5.9,283
10478,1996-08-16,Tin Cup,5.9,150
72766,2011-12-26,Newlyweds,5.9,5
24961,1978-10-24,The Wiz,5.9,58
34069,2009-09-24,Cargo,5.9,140
15647,2001-04-21,Kissing Jessica Stein,5.9,48
35056,2010-04-08,Date Night,5.9,1122
134597,2012-09-21,The Collection,5.9,289
287903,2015-11-26,Krampus,5.9,584
10521,2009-01-09,Bride Wars,5.9,856
46503,2010-12-03,All Good Things,5.9,286
26486,2004-09-24,The Last Shot,5.9,15
1537,2002-04-07,Changing Lanes,5.9,299
7552,2005-12-21,Fun with Dick and Jane,5.9,627
328111,2016-06-18,The Secret Life of Pets,5.9,3462
16337,1986-08-22,The Texas Chainsaw Massacre 2,5.9,139
11648,2005-07-21,Must Love Dogs,5.8,140
4970,2003-11-21,Gothika,5.8,629
9930,1986-06-18,Legal Eagles,5.8,51
38970,2003-02-11,"Remember Me, My Love",5.8,44
44603,2010-10-15,Hereafter,5.8,510
89857,2012-03-06,High Road,5.8,22
5689,1980-07-05,The Blue Lagoon,5.8,408
10137,1999-12-17,Stuart Little,5.8,959
11459,2005-07-29,Sky High,5.8,550
277519,2014-06-19,Z Storm,5.8,5
14429,1999-10-01,Drive Me Crazy,5.8,62
48171,2011-01-28,The Rite,5.8,556
24913,1986-03-27,April Fool's Day,5.8,73
11308,1984-03-09,The Hotel New Hampshire,5.8,26
98566,2014-08-07,Teenage Mutant Ninja Turtles,5.8,2636
192134,2013-11-15,Dom Hemingway,5.8,212
4256,2003-10-24,Scary Movie 3,5.8,912
103903,2012-04-27,Outside Bet,5.8,2
9096,1992-02-07,Medicine Man,5.8,114
88751,2008-07-10,Journey to the Center of the Earth,5.8,1309
9029,2008-05-07,What Happens in Vegas,5.8,923
1257,2007-02-02,Because I Said So,5.8,191
38007,2006-01-01,Ira & Abby,5.8,9
6282,2000-07-30,Coyote Ugly,5.8,575
226354,2013-11-22,The Christmas Candle,5.8,8
5966,2004-01-16,Along Came Polly,5.8,773
274167,2015-12-25,Daddy's Home,5.8,854
12100,2002-06-14,Windtalkers,5.8,341
11342,1989-06-01,Warlock,5.8,95
21355,2000-12-11,All the Pretty Horses,5.8,60
2320,1996-03-15,Executive Decision,5.8,256
308531,2016-06-01,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,963
8357,2004-04-23,What the #$*! Do We (K)now!?,5.8,34
20468,1999-01-01,The Big Tease,5.8,6
11212,1994-07-01,Baby's Day Out,5.8,274
14849,2009-02-17,Dead Like Me: Life After Death,5.8,65
11968,2005-09-30,Into the Blue,5.8,458
334527,2015-11-20,Criminal Activities,5.8,110
8409,2003-04-04,A Man Apart,5.8,258
6073,2001-03-01,The Mexican,5.8,441
69668,2011-09-30,Dream House,5.8,391
35791,2010-09-09,Resident Evil: Afterlife,5.8,1363
36670,1983-10-07,Never Say Never Again,5.8,338
188161,2014-05-22,A Million Ways to Die in the West,5.8,1468
10425,2007-07-23,The Death and Life of Bobby Z,5.8,103
14474,2006-03-30,The Oh in Ohio,5.8,27
8966,2008-11-20,Twilight,5.8,3561
76494,2012-05-17,What to Expect When You're Expecting,5.8,594
13072,2007-04-30,Brooklyn Rules,5.8,18
6623,1997-09-26,The Peacemaker,5.8,255
216282,2014-08-06,Into the Storm,5.8,817
10022,2005-03-04,The Pacifier,5.8,842
10871,1997-10-31,Switchback,5.8,52
10981,2003-09-09,Nothing,5.8,38
13067,2007-04-16,In the Land of Women,5.8,160
6466,2003-08-15,Freddy vs. Jason,5.8,594
27022,2010-07-13,The Sorcerer's Apprentice,5.8,1470
321258,2016-01-22,The Boy,5.8,1102
8688,1998-08-07,Snake Eyes,5.8,327
10153,1998-02-13,Sphere,5.8,476
1970,2004-10-22,The Grudge,5.8,865
38031,2010-05-23,You Will Meet a Tall Dark Stranger,5.8,251
77883,2012-08-30,The Possession,5.8,498
1588,2000-08-25,Bring It On,5.8,568
133805,2013-10-16,Carrie,5.8,1463
38167,2010-08-12,Eat Pray Love,5.8,636
76996,1996-08-01,Love and Other Catastrophes,5.8,9
172391,2013-07-18,Khumba,5.8,72
50497,2012-01-31,When the Lights Went Out,5.8,49
356987,2015-08-30,Abandoned,5.8,27
12838,2006-07-21,One to Another,5.8,12
288980,2014-08-21,Freedom,5.8,9
48340,2011-02-03,Sanctum,5.8,339
44040,2010-01-13,Devil,5.8,816
25769,2009-09-04,Carriers,5.8,282
11065,2001-08-31,O,5.8,75
10555,2004-09-20,Shark Tale,5.8,1557
72545,2012-01-19,Journey 2: The Mysterious Island,5.8,1030
134411,2013-02-21,Snitch,5.8,1138
10199,2008-12-19,The Tale of Despereaux,5.8,258
11478,2000-03-31,The Skulls,5.8,156
258509,2015-12-17,Alvin and the Chipmunks: The Road Chip,5.8,428
10208,1999-07-14,Muppets from Space,5.8,92
127867,2012-09-08,The Brass Teapot,5.8,160
24021,2010-06-23,The Twilight Saga: Eclipse,5.8,2301
10207,1999-02-22,Message in a Bottle,5.8,196
82696,2012-08-07,Hope Springs,5.8,284
8780,2008-04-23,Baby Mama,5.8,205
64689,2012-09-20,Killing Them Softly,5.8,742
9715,1998-05-29,Hope Floats,5.8,81
22824,2009-11-06,The Fourth Kind,5.8,441
58595,2012-05-30,Snow White and the Huntsman,5.8,3118
88036,2012-08-17,Sparkle,5.8,36
7451,2002-08-09,xXx,5.8,1424
12138,2001-02-23,3000 Miles to Graceland,5.8,178
12154,1987-11-27,Three Men and a Baby,5.8,253
79777,2011-12-23,In the Land of Blood and Honey,5.8,45
11186,1990-11-09,Child's Play 2,5.8,308
1497,1991-03-22,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,5.8,286
215211,2014-05-14,Grace of Monaco,5.8,195
9449,1997-12-05,The Borrowers,5.8,135
24746,1998-09-18,Six-String Samurai,5.8,36
7510,2006-10-27,Running with Scissors,5.8,78
36669,2002-11-17,Die Another Day,5.8,1092
407887,2016-07-27,Operation Chromite,5.8,29
43610,1945-06-01,The Valley of Decision,5.8,4
2057,2001-08-03,Original Sin,5.8,198
10025,2006-05-12,Just My Luck,5.8,491
36691,2009-09-07,Solitary Man,5.8,84
951,1990-12-21,Kindergarten Cop,5.8,628
14191,2006-03-03,Aquamarine,5.8,364
10733,2004-04-07,The Alamo,5.8,106
10317,2015-09-11,Our Brand Is Crisis,5.8,195
5759,2008-01-21,Baghead,5.8,23
50601,2011-04-14,5 Days of War,5.8,62
228165,2015-02-05,The SpongeBob Movie: Sponge Out of Water,5.8,719
41317,1978-11-02,Caravans,5.8,1
329540,2015-04-10,The Marine 4: Moving Target,5.8,49
9257,2003-08-08,S.W.A.T.,5.8,770
13950,2002-03-08,All About the Benjamins,5.8,48
10368,1999-03-25,Tea with Mussolini,5.8,32
87101,2015-06-23,Terminator Genisys,5.8,3631
14369,2001-11-21,Out Cold,5.8,53
20406,2007-07-07,Rockaway,5.8,2
37842,2009-05-20,Wild Grass,5.8,22
9286,2006-02-10,Final Destination 3,5.8,974
10623,2003-02-28,Cradle 2 the Grave,5.8,236
10735,2003-03-27,What a Girl Wants,5.8,368
152760,2014-01-24,The Monuments Men,5.8,1523
33909,2010-09-02,Wall Street: Money Never Sleeps,5.8,493
9989,2001-01-12,Antitrust,5.8,153
14317,2002-12-20,The Wild Thornberrys Movie,5.8,44
10131,1988-08-19,A Nightmare on Elm Street 4: The Dream Master,5.8,281
354110,2015-09-16,Forsaken,5.8,101
2539,2004-12-17,Spanglish,5.8,369
9541,2004-03-25,Jersey Girl,5.8,325
9988,2006-08-25,Beerfest,5.8,172
11775,2003-09-02,Intolerable Cruelty,5.8,391
175541,2013-11-27,Black Nativity,5.8,16
91314,2014-06-25,Transformers: Age of Extinction,5.8,3095
5820,2006-04-19,The Sentinel,5.8,225
9963,2007-02-08,Premonition,5.8,381
82631,2012-09-28,Won't Back Down,5.8,40
49013,2011-06-11,Cars 2,5.8,2033
244339,2013-03-10,Out of Inferno,5.8,11
9986,2006-12-15,Charlotte's Web,5.8,288
41439,2010-10-21,Saw: The Final Chapter,5.8,730
46256,2011-06-03,The Lion of Judah,5.8,2
250349,2014-04-30,Barbecue,5.8,214
242095,2014-03-15,The Signal,5.8,631
22488,2006-10-06,Love's Abiding Joy,5.8,12
1969,2006-01-18,Bandidas,5.8,307
30309,2002-01-01,Real Women Have Curves,5.8,19
18615,2006-08-30,Fur: An Imaginary Portrait of Diane Arbus,5.8,73
10068,1986-02-14,Nine 1/2 Weeks,5.8,177
849,1983-07-29,Krull,5.8,129
98369,2012-04-13,Blue Like Jazz,5.8,25
9610,1984-06-29,Conan the Destroyer,5.8,383
9945,1998-04-15,Vampires,5.8,255
16428,2004-05-14,Breakin' All the Rules,5.8,21
14043,2007-06-15,Nancy Drew,5.8,143
17182,1996-01-12,Eye for an Eye,5.8,63
9895,2006-10-09,Man of the Year,5.8,129
109418,2013-07-11,Grown Ups 2,5.8,1155
15644,2004-09-03,Paparazzi,5.8,52
2268,2007-12-04,The Golden Compass,5.8,1303
27579,2010-08-31,The American,5.8,481
11015,1997-01-10,The Relic,5.8,130
81796,2012-04-12,Lockout,5.8,715
2135,2002-03-04,The Time Machine,5.8,631
59108,2011-11-02,Tower Heist,5.8,932
267860,2016-03-02,London Has Fallen,5.8,1621
29078,2005-01-01,The Game of Their Lives,5.8,14
100975,1999-10-21,Just Looking,5.8,5
11228,1996-12-06,Daylight,5.8,378
10353,1998-02-11,The Visitors II: The Corridors of Time,5.8,221
84200,2012-08-31,"For a Good Time, Call...",5.8,110
25968,2009-05-16,Veronika Decides to Die,5.8,75
252512,2015-04-03,While We're Young,5.8,383
39055,2008-12-24,Free Style,5.8,4
13460,2008-03-14,Doomsday,5.8,363
74777,2011-03-03,Absentia,5.8,121
10187,2008-08-01,Swing Vote,5.8,65
10929,2003-03-14,Willard,5.8,82
184374,2013-05-03,Cinco de Mayo: La Batalla,5.8,14
65759,2011-11-17,Happy Feet Two,5.8,373
70006,2011-09-13,Never Back Down 2: The Beatdown,5.8,136
50037,2010-12-03,Beyond the Black Rainbow,5.7,77
10985,2002-05-10,The New Guy,5.7,151
4234,2000-02-03,Scream 3,5.7,736
1717,2006-09-10,All the King's Men,5.7,95
13700,2004-04-02,Home on the Range,5.7,389
5137,2004-09-17,Sky Captain and the World of Tomorrow,5.7,439
68179,2013-02-14,Escape from Planet Earth,5.7,332
126186,2012-05-03,Shanghai Calling,5.7,7
14652,2003-04-16,Bon voyage,5.7,20
96534,2011-06-11,My Last Day Without You,5.7,3
5559,2007-10-28,Bee Movie,5.7,1171
9644,1993-02-04,National Lampoon's Loaded Weapon 1,5.7,157
209112,2016-03-23,Batman v Superman: Dawn of Justice,5.7,7004
347126,2016-04-01,God's Not Dead 2,5.7,72
62838,2011-12-08,New Year's Eve,5.7,718
88042,2012-12-25,Parental Guidance,5.7,210
17134,2009-03-19,12 Rounds,5.7,220
38223,1996-07-10,Harriet the Spy,5.7,46
1690,2005-01-06,Hostel,5.7,887
62213,2012-05-08,Dark Shadows,5.7,2320
30315,1977-08-24,Kingdom of the Spiders,5.7,30
9889,2001-11-01,Shallow Hal,5.7,731
107811,2013-03-01,21 & Over,5.7,737
8452,2000-11-17,The 6th Day,5.7,595
16406,1999-08-04,Dick,5.7,67
238603,2014-06-14,Earth to Echo,5.7,290
162903,2013-10-11,The Fifth Estate,5.7,364
2749,2001-03-01,15 Minutes,5.7,191
60304,2013-01-17,Hansel & Gretel: Witch Hunters,5.7,3239
215924,2013-08-10,The Amazing Catfish,5.7,17
253235,2014-07-20,And So It Goes,5.7,164
217,2008-05-21,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2495
37958,2011-11-10,Immortals,5.7,880
45649,2010-07-09,Rubber,5.7,251
37821,2010-06-04,Killers,5.7,772
274854,2015-10-21,The Last Witch Hunter,5.7,1316
15189,2009-01-16,Hotel for Dogs,5.7,202
17403,2003-07-18,How to Deal,5.7,42
9095,1996-02-23,Mary Reilly,5.7,74
20761,1999-12-25,Play It to the Bone,5.7,53
8698,2003-07-11,The League of Extraordinary Gentlemen,5.7,1155
34101,1987-03-20,Hollywood Shuffle,5.7,19
18736,2003-04-25,The Lizzie McGuire Movie,5.7,280
4858,2007-08-17,The Invasion,5.7,359
270487,2016-02-05,"Hail, Caesar!",5.7,1309
9493,1988-12-09,Twins,5.7,559
116613,2012-09-11,The Sweeney,5.7,109
11908,2006-04-27,Hatchet,5.7,159
13066,2006-01-01,I Want Someone to Eat Cheese With,5.7,12
16351,2002-05-20,Ararat,5.7,16
9894,1996-06-10,The Cable Guy,5.7,594
2067,2000-03-10,Mission to Mars,5.7,369
31064,2001-01-19,The Business of Strangers,5.7,19
290555,2014-08-28,Wolves,5.7,82
1408,1995-12-22,Cutthroat Island,5.7,136
10930,2003-02-09,The Flower of Evil,5.7,10
95755,2012-03-10,Small Apartments,5.7,50
32856,2010-02-10,Valentine's Day,5.7,1013
34563,2010-03-12,Our Family Wedding,5.7,39
335778,2016-02-19,Risen,5.7,295
284536,2014-12-25,The Gambler,5.7,543
9619,1997-02-07,Dante's Peak,5.7,428
4806,1999-07-30,Runaway Bride,5.7,455
11866,2004-12-17,Flight of the Phoenix,5.7,276
36351,1992-08-21,Light Sleeper,5.7,15
10204,2004-06-16,Around the World in 80 Days,5.7,672
13501,2007-01-25,The Good Night,5.7,41
68728,2013-03-07,Oz: The Great and Powerful,5.7,3530
20829,2009-07-31,Funny People,5.7,390
10796,2001-11-02,The One,5.7,437
21338,1991-05-17,Stone Cold,5.7,34
250902,2013-11-21,The Image Revolution,5.7,3
13490,2008-02-08,Welcome Home Roscoe Jenkins,5.7,57
34806,2010-04-23,The Back-Up Plan,5.7,458
9824,1999-08-06,Mystery Men,5.7,250
11306,1996-09-27,Extreme Measures,5.7,80
2088,1993-09-13,Romeo Is Bleeding,5.7,36
10833,2001-03-23,Heartbreakers,5.7,254
7364,2005-04-06,Sahara,5.7,434
2610,2005-10-21,Shopgirl,5.7,75
302156,2016-04-14,Criminal,5.7,557
9022,2008-02-15,All the Boys Love Mandy Lane,5.7,209
29371,1995-06-16,The Incredibly True Adventure of Two Girls In Love,5.7,13
12569,2009-09-03,Extract,5.7,192
254473,2014-04-22,Brick Mansions,5.7,615
44490,2000-01-21,Chuck & Buck,5.7,16
21972,2002-07-03,Like Mike,5.7,100
9641,2005-12-21,Cheaper by the Dozen 2,5.7,526
59861,2011-06-30,Larry Crowne,5.7,359
10314,1999-01-29,She's All That,5.7,418
11363,1996-08-26,She's the One,5.7,70
4657,2006-07-20,Jindabyne,5.7,25
2687,1992-02-28,Memoirs of an Invisible Man,5.7,125
16643,2002-04-26,Life or Something Like It,5.7,124
72207,2012-04-27,The Five-Year Engagement,5.7,457
1995,2001-06-11,Lara Croft: Tomb Raider,5.7,2192
6071,1995-04-21,Kiss of Death,5.7,81
3489,2007-02-14,88 Minutes,5.7,313
13006,1992-05-01,Split Second,5.7,63
16888,2000-10-13,The Ladies Man,5.7,34
97020,2014-01-30,RoboCop,5.7,2342
80468,2011-04-14,Some Guy Who Kills People,5.7,45
87567,2013-04-25,The Big Wedding,5.7,414
13536,2002-09-06,City By The Sea,5.7,92
38541,2011-03-13,The Divide,5.7,197
10014,1985-10-31,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,361
11374,1999-03-26,Edtv,5.7,166
8069,1968-10-10,Barbarella,5.7,146
10225,1986-08-01,Friday the 13th Part VI: Jason Lives,5.7,216
41436,2010-10-20,Paranormal Activity 2,5.7,722
9676,2006-09-15,The Black Dahlia,5.7,287
125490,2012-09-19,Antiviral,5.7,112
10179,1984-03-16,The Ice Pirates,5.7,49
28121,1996-04-04,A Thin Line Between Love and Hate,5.7,15
98357,2013-01-18,Broken City,5.7,593
119283,2013-01-23,Parker,5.7,1455
9932,2002-12-06,Analyze That,5.7,380
18886,1991-01-18,Flight of the Intruder,5.7,31
68684,2011-03-16,Detention,5.7,129
1370,1988-05-24,Rambo III,5.7,690
4942,2008-03-24,Leatherheads,5.7,130
13496,2001-08-17,American Outlaws,5.7,55
42819,2009-03-21,The City of Your Final Destination,5.7,9
51588,2011-04-29,Prom,5.7,134
28005,1996-09-11,Kama Sutra - A Tale of Love,5.7,35
16558,2009-03-19,Duplicity,5.7,201
13154,1991-08-23,Showdown in Little Tokyo,5.7,95
49010,2011-05-06,Hobo with a Shotgun,5.7,211
12245,2008-01-18,The Oxford Murders,5.7,188
12596,1999-04-23,Pushing Tin,5.7,116
331,2001-07-18,Jurassic Park III,5.7,2077
10822,2007-05-18,Savage Grace,5.7,60
77934,2010-11-28,The Christmas Bunny,5.7,7
207769,2013-08-26,Banshee Chapter,5.7,92
16205,2007-10-09,Jack Brooks: Monster Slayer,5.7,59
14156,2008-06-13,Impact Point,5.7,5
9728,1982-08-13,Friday the 13th Part III,5.7,254
19724,2009-06-19,Imagine That,5.7,134
36648,2004-12-08,Blade: Trinity,5.7,1252
20065,2007-04-30,Purple Violets,5.7,9
101179,2012-08-05,Truth or Dare,5.7,117
175574,2013-10-30,Free Birds,5.7,254
14444,1998-11-20,The Rugrats Movie,5.7,147
291870,2016-01-21,Dirty Grandpa,5.7,1406
30128,2009-09-25,I Hope They Serve Beer in Hell,5.7,20
61752,1996-03-22,Girl 6,5.7,16
12088,1992-09-30,Fortress,5.7,168
9566,1996-08-15,The Fan,5.7,194
9208,1996-02-09,Broken Arrow,5.7,453
10641,2000-08-11,Autumn in New York,5.7,135
58224,2011-06-17,Mr. Popper's Penguins,5.7,751
7459,2008-05-09,Speed Racer,5.7,354
76640,2013-01-12,The Last Stand,5.7,1266
9353,2006-06-16,Nacho Libre,5.6,359
13159,2007-05-11,Georgia Rule,5.6,130
171759,2013-03-01,The Lost Medallion: The Adventures of Billy Stone,5.6,13
331190,2015-09-17,Captive,5.6,92
13191,2008-04-28,"War, Inc.",5.6,86
10913,2005-01-22,Dear Wendy,5.6,33
8744,1996-09-09,Albino Alligator,5.6,45
11519,1979-12-13,1941,5.6,143
10715,2003-11-14,Looney Tunes: Back in Action,5.6,297
9754,2006-02-10,Firewall,5.6,267
12192,2008-04-11,Pathology,5.6,144
109431,2013-02-07,Identity Thief,5.6,1645
47607,2010-11-12,Tiny Furniture,5.6,59
81836,2012-04-20,To Rome with Love,5.6,546
150202,2013-02-01,The Haunting in Connecticut 2: Ghosts of Georgia,5.6,175
223702,2016-07-11,Sausage Party,5.6,2238
22102,1989-03-22,Troop Beverly Hills,5.6,56
52451,2011-08-31,The Three Musketeers,5.6,924
1691,2007-06-08,Hostel: Part II,5.6,453
70435,2011-11-06,Haywire,5.6,505
77953,2012-08-09,The Campaign,5.6,578
25643,2009-09-18,Love Happens,5.6,180
336004,2015-11-13,Heist,5.6,318
3512,1995-07-13,Under Siege 2: Dark Territory,5.6,210
5852,2001-05-15,Angel Eyes,5.6,88
1642,1995-07-28,The Net,5.6,354
57157,2011-12-16,Young Adult,5.6,364
73191,1993-11-24,The Nutcracker,5.6,5
12589,2001-12-21,Jimmy Neutron: Boy Genius,5.6,231
10748,2007-12-21,St. Trinian's,5.6,142
157909,2004-09-23,Show Me,5.6,4
11141,2004-04-04,Laws of Attraction,5.6,104
14161,2009-10-10,2012,5.6,4903
250546,2014-10-02,Annabelle,5.6,1517
4442,2005-08-26,The Brothers Grimm,5.6,818
299687,2016-01-14,The 5th Wave,5.6,1945
18501,2009-09-03,Gamer,5.6,760
3597,1997-10-17,I Know What You Did Last Summer,5.6,687
23655,2000-06-08,Groove,5.6,6
109491,2013-02-13,Beautiful Creatures,5.6,984
55561,1997-01-01,Clockwatchers,5.6,13
16866,2009-11-19,Planet 51,5.6,556
62206,2011-08-11,30 Minutes or Less,5.6,531
10061,1996-08-09,Escape from L.A.,5.6,373
12096,2006-01-18,The Pink Panther,5.6,550
9268,1996-06-21,Eraser,5.6,543
13056,2008-12-05,Punisher: War Zone,5.6,294
184315,2014-07-23,Hercules,5.6,1680
44853,2000-12-29,The Claim,5.6,17
86834,2014-03-20,Noah,5.6,2350
31166,2009-05-14,I Come with the Rain,5.6,20
47889,1993-10-08,Ruby in Paradise,5.6,10
14873,2003-02-07,The Jungle Book 2,5.6,269
59965,2011-09-22,Abduction,5.6,961
21301,2004-01-20,Barbershop 2:  Back in Business,5.6,74
82505,2012-09-21,House at the End of the Street,5.6,555
9600,2000-05-31,Big Momma's House,5.6,506
6068,1998-06-12,Six Days Seven Nights,5.6,332
7006,2007-01-05,White Noise 2: The Light,5.6,80
